Date,AAPL,MSFT,GOOGL,TSLA,AMZN
2025-05-22,-0.003612251966945368,0.005059990719667784,0.013704318936877069,0.019185942262865296,0.00984486873508339
2025-05-23,-0.030244338498212175,-0.010288880094974306,-0.014045765786855569,-0.004984752521698499,-0.010388970950270693
2025-05-27,0.025298304911148595,0.02334621706872797,0.02629548287528949,0.06939942240820418,0.025026120702522414
2025-05-28,0.0010488986564105574,-0.007228288002778416,-0.003123192596876767,-0.016506379343602773,-0.006310066983787999
2025-05-29,-0.002345075341782299,0.0028861290886827984,-0.0029009050823857185,0.004286915102269528,0.004787026182102361
2025-05-30,0.004501125281320295,0.0036626842242957203,-0.000698242755731382,-0.033395642105850554,-0.00335439961108408
2025-06-02,0.004232013940751678,0.003497263011556173,-0.015779666938395276,-0.010881487040350968,0.007999609775132921
2025-06-03,0.007783837382250969,0.0021646427257180356,-0.01686091226409514,0.004610580991566637,-0.004548753931768679
2025-06-04,-0.002213804299699973,0.0019439704516490686,0.011252858346371353,-0.03549539605542151,0.007389042827281145
2025-06-05,-0.010797751701015712,0.00821350809494037,0.0009520975900030315,-0.14259900617376908,0.003281378178835226
2025-06-06,0.016398345212580434,0.005773178241532673,0.03251887521550434,0.03667017913593251,0.02722331778173248
2025-06-09,-0.012112593173793651,0.00503847952719072,0.013876093965914382,0.0455377109168531,0.01596666198436103
2025-06-10,0.006056093323405287,-0.003870967741935405,0.014254074620932533,0.05674379415386599,0.0029034934095308884
2025-06-11,-0.01919376326047262,0.003609954981737884,-0.006998880179171385,0.001042656935202002,-0.020265612793529786
2025-06-12,0.0021128886205854513,0.013224154712030867,-0.009303636876233479,-0.02242440952118374,0.00018761726078819763
2025-06-13,-0.013805220883534086,-0.008165055234197194,-0.005862265224815033,0.01942903700918186,-0.005346088913899871
2025-06-16,0.01002799694578771,0.008800741115041255,0.012022671323066447,0.011742645476622293,0.01885902876001877
2025-06-17,-0.014010684406813856,-0.002295779939057385,-0.004638796175821858,-0.03882964178288206,-0.005923183711244784
2025-06-18,0.004804743406256584,0.004602125345159358,-0.014947428246660954,0.018018018018018056,-0.010706638115631661
2025-06-20,0.02248448468816755,-0.00591370981176087,-0.03854142626355883,0.00034156186927503107,-0.013316393751176436
2025-06-23,0.0024875621890547706,0.018014243820695386,-0.008701392222755566,0.08231934442513023,-0.0058181124517144855
2025-06-24,-0.005955334987593042,0.008456790123456903,0.009564743628549088,-0.023545944705747335,0.020626469036312267
2025-06-25,0.006290564153769385,0.0044071738997366605,0.023445463812436174,-0.03794754310218229,-0.0036659303473234317
2025-06-26,-0.0027783290335383626,0.01052268064273676,0.01675650339817203,-0.005403755151885292,0.0241992546818246
2025-06-27,0.0003980099502487455,-0.0030354809528595483,0.0287541777111906,-0.006599545705690879,0.028463522476050107
2025-06-30,0.02034016311915643,0.0029640682340605906,-0.012882988853414101,-0.01844699193523458,-0.01751007613076594
2025-07-01,0.012916118340888127,-0.010775818741078802,-0.002213017079952251,-0.053358937228483394,0.004877159396508679
2025-07-02,0.022230776633625382,-0.0019510212376792069,0.015923566878980777,0.04968241827674502,-0.002449423931779049
2025-07-03,0.005225004707211545,0.015781221364719267,0.0049820868786387695,-0.0009504197687310034,0.015869407057111706
2025-07-07,-0.016857878716928232,-0.0022452088846122153,-0.01526207319111017,-0.06789281750436027,0.0002685645226265798
2025-07-08,0.0002857823291260164,-0.002210077955477008,-0.013745121330391852,0.013165952235149936,-0.018391730433615194
2025-07-09,0.005380696157325726,0.013873786798759502,0.01296168846065604,-0.006480642020079919,0.014496717724288732
2025-07-10,0.006014966373022679,-0.004031697483664609,0.005661872947571034,0.047282682168446666,-0.0012582007728947353
2025-07-11,-0.005884845346264322,0.003669139347531214,0.014469091318545235,0.011746861587117241,0.012417888958877077
2025-07-14,-0.012028793332070409,-0.000596042279265685,0.007603085631832984,0.010813052215240315,0.002977513109945651
2025-07-15,0.0023487680951010947,0.005566379070414795,0.0024234412866270816,-0.019312085831492576,0.0029243652798085495
2025-07-16,0.005021280665678196,-0.00039539757225892647,0.005329670329670355,0.03504086492052272,-0.013960680362270828
2025-07-17,-0.0006661591168632963,0.012024840789525593,0.003333879871017187,-0.0070258339291821015,0.003091536359155933
2025-07-18,0.00552328349680975,-0.0032245456322063104,0.00806188037912614,0.03205910898218578,0.010050026800071388
2025-07-21,0.006155885974050479,1.9605920988041703e-05,0.027234410461471903,-0.0035188836644926003,0.014018484942289966
2025-07-22,0.009036144578313365,-0.009391052033094205,0.006522882693319243,0.011020122378154529,-0.007980811164413515
2025-07-23,-0.0011660447761193682,0.00118748391948853,-0.005801191596111699,0.0013549727499924114,0.0036048709719962435
2025-07-24,-0.0018211533971516092,0.009903730207365458,0.010198181149135177,-0.08197017079624724,0.017258749835735276
2025-07-25,0.0005613772455090871,0.00553946132164107,0.005255763126398527,0.0352440222731738,-0.0034017999397149
2025-07-28,0.000794838227043293,-0.002355414533491751,-0.003105911585050136,0.03015250268936276,0.005833045281714355
2025-07-29,-0.012987619715019827,0.00013658536585370307,0.016460691660608484,-0.013483215086458333,-0.00764637656256717
2025-07-30,-0.010507880910682998,0.0013071385371752342,0.003984674329502003,-0.006724782067247692,-0.0035496298861520392
2025-07-31,-0.0070796460176991705,0.039474709687475684,-0.023558744212079596,-0.03375752256770326,0.017029410486989027
2025-08-01,-0.02500361323890732,-0.017600749765698143,-0.0144346013548724,-0.018295649917280277,-0.08269616846781436
